order_item_id,order_id,product_id,quantity
6888,2260,126,2
6889,2261,31,1
6890,2261,279,3
6891,2261,221,1
6892,2262,150,4
6893,2262,45,3
6894,2262,193,2
6895,2263,96,3
6896,2263,60,1
6897,2263,127,4
6898,2263,22,2
6899,2263,123,4
6900,2264,1,1
6901,2264,279,5
6902,2264,194,4
6903,2264,1,2
6904,2265,1,1
6905,2265,131,3
6906,2265,1,4
6907,2266,1,1
6908,2267,237,3
6909,2267,105,3
6910,2267,154,4
6911,2267,22,3
6912,2267,20,2
6913,2268,70,4
6914,2268,5,3
6915,2268,1,4
6916,2268,69,5
6917,2268,135,3
6918,2269,271,5
6919,2269,163,2
6920,2269,295,4
6921,2270,215,4
6922,2270,2,5
6923,2270,1,5
6924,2270,143,5
6925,2270,139,3
6926,2271,1,2
6927,2271,169,5
6928,2271,233,2
6929,2272,1,3
6930,2272,11,4
6931,2272,287,1
6932,2272,197,3
6933,2273,107,5
6934,2274,34,5
6935,2274,281,4
6936,2274,184,5
6937,2274,120,2
6938,2274,244,4
6939,2275,49,2
6940,2276,58,3
6941,2277,215,1
6942,2277,1,2
6943,2278,1,3
6944,2278,21,3
6945,2278,1,2
6946,2278,120,1
6947,2279,1,3
6948,2279,69,1
6949,2279,144,1
6950,2279,1,4
6951,2279,140,1
6952,2280,139,3
6953,2280,123,5
6954,2280,31,5
6955,2280,159,1
6956,2280,74,2
6957,2281,239,1
6958,2281,286,4
6959,2281,1,4
6960,2282,295,4
6961,2282,91,3
6962,2282,1,4
6963,2283,95,3
6964,2283,1,2
6965,2283,1,1
6966,2284,27,1
6967,2285,270,4
6968,2285,1,4
6969,2286,1,1
6970,2286,1,4
6971,2287,87,1
6972,2287,78,1
6973,2287,1,3
6974,2287,122,4
6975,2288,36,5
6976,2288,210,5
6977,2288,6,3
6978,2288,161,1
6979,2289,1,2
6980,2290,289,1
6981,2290,1,4
6982,2291,46,2
6983,2291,18,4
6984,2292,1,1
6985,2292,195,5
6986,2293,242,1
6987,2294,96,1
6988,2294,1,3
6989,2294,144,4
6990,2294,254,1
6991,2295,1,1
6992,2295,4,4
6993,2295,126,4
6994,2295,1,2
6995,2295,155,3
6996,2296,1,2
6997,2296,1,4
6998,2297,1,2
6999,2298,139,1
7000,2298,1,1
7001,2299,229,4
7002,2299,193,5
7003,2299,1,2
7004,2299,181,3
7005,2299,1,2
7006,2300,239,5
7007,2300,286,1
7008,2300,69,3
7009,2300,184,5
7010,2301,196,1
7011,2301,1,1
7012,2301,57,3
7013,2301,275,5
7014,2301,47,2
7015,2302,208,3
7016,2302,275,4
7017,2302,285,4
7018,2302,264,4
7019,2303,195,1
7020,2303,257,5
7021,2304,133,1
7022,2304,119,4
7023,2304,286,1
7024,2305,1,1
7025,2305,291,2
7026,2305,1,3
7027,2305,1,4
7028,2305,271,2
7029,2306,66,2
7030,2306,118,3
7031,2306,262,4
7032,2306,21,5
7033,2307,1,5
7034,2307,211,3
7035,2308,76,1
7036,2308,1,2
7037,2308,1,4
7038,2309,184,3
7039,2309,1,2
7040,2310,1,1
7041,2310,1,5
7042,2311,150,4
7043,2311,57,5
7044,2311,1,5
7045,2311,291,1
7046,2312,208,1
7047,2313,48,4
7048,2314,78,2
7049,2314,1,4
7050,2314,234,5
7051,2314,296,4
7052,2314,23,4
7053,2315,173,3
7054,2316,43,5
7055,2316,133,4
7056,2316,26,1
7057,2316,264,3
7058,2316,128,4
7059,2317,126,4
7060,2318,268,1
7061,2319,1,5
7062,2319,190,3
7063,2319,73,5
7064,2320,1,1
7065,2320,1,3
7066,2320,7,1
7067,2321,123,3
7068,2321,16,4
7069,2321,295,5
7070,2322,298,3
7071,2322,222,4
7072,2322,1,1
7073,2322,1,5
7074,2322,1,1
7075,2323,277,1
7076,2323,78,2
7077,2324,148,1
7078,2324,1,4
7079,2325,1,3
7080,2325,36,4
7081,2326,70,4
7082,2326,184,2
7083,2326,82,2
7084,2327,9,1
7085,2327,82,5
7086,2327,1,5
7087,2328,170,1
7088,2328,215,1
7089,2329,168,3
7090,2329,147,4
7091,2330,32,4
7092,2331,1,1
7093,2331,210,1
7094,2331,1,2
7095,2331,268,2
7096,2331,16,1
7097,2332,66,5
7098,2332,219,1
7099,2333,1,1
7100,2333,136,5
7101,2333,6,4
7102,2334,167,2
7103,2334,133,3
7104,2334,24,3
7105,2334,74,4
7106,2335,154,4
7107,2335,13,1
7108,2335,171,2
7109,2335,1,4
7110,2336,159,4
7111,2336,133,2
7112,2337,216,1
7113,2337,210,5
7114,2337,1,3
7115,2338,65,4
7116,2339,2,5
7117,2339,215,4
7118,2340,205,2
7119,2340,142,1
7120,2340,227,4
7121,2341,139,5
7122,2341,240,1
7123,2341,297,1
7124,2341,186,1
7125,2341,1,1
7126,2342,290,4
7127,2342,75,2
7128,2342,140,2
7129,2342,158,4
7130,2342,194,5
7131,2343,78,1
7132,2343,222,3
7133,2344,183,2
7134,2344,295,2
7135,2344,1,4
7136,2344,142,3
7137,2344,46,1
7138,2345,253,2
7139,2346,272,2
7140,2346,2,4
7141,2346,116,3
7142,2346,148,5
7143,2346,258,2
7144,2347,142,5
7145,2348,208,4
7146,2348,10,3
7147,2348,52,1
7148,2348,1,2
7149,2349,143,1
7150,2349,96,2
7151,2349,61,4
7152,2350,271,4
7153,2351,123,4
7154,2352,1,5
7155,2352,30,2
7156,2353,1,2
7157,2353,1,4
7158,2354,26,1
7159,2354,1,3
7160,2354,1,1
7161,2354,244,1
7162,2354,255,1
7163,2355,285,4
7164,2355,1,1
7165,2355,199,2
7166,2355,182,5
7167,2355,27,5
7168,2356,1,3
7169,2356,239,5
7170,2356,187,1
7171,2357,1,4
7172,2358,272,2
7173,2358,12,4
7174,2358,286,5
7175,2359,2,4
7176,2359,1,4
7177,2359,29,2
7178,2359,213,1
7179,2360,1,5
7180,2360,1,5
7181,2360,80,2
7182,2360,197,3
7183,2361,62,5
7184,2361,1,3
7185,2361,21,4
7186,2361,287,1
7187,2362,1,3
7188,2363,1,5
7189,2363,181,4
7190,2363,257,1
7191,2363,1,3
7192,2363,151,2
7193,2364,203,2
7194,2364,1,1
7195,2365,197,5
7196,2365,196,5
7197,2365,234,3
7198,2365,242,1
7199,2366,183,1
7200,2366,61,2
7201,2366,187,2
7202,2366,1,1
7203,2367,153,2
7204,2368,1,4
7205,2368,112,2
7206,2368,268,3
7207,2368,81,3
7208,2369,58,5
7209,2369,114,5
7210,2370,150,5
7211,2370,1,1
7212,2371,55,4
7213,2372,39,1
7214,2372,118,1
7215,2372,1,3
7216,2372,194,4
7217,2372,282,4
7218,2373,126,2
7219,2373,169,2
7220,2373,47,1
7221,2374,61,3
7222,2375,80,4
7223,2375,300,4
7224,2375,63,3
7225,2375,283,3
7226,2376,57,2
7227,2376,40,4
7228,2376,169,1
7229,2377,191,5
7230,2377,51,3
7231,2378,193,1
7232,2378,237,2
7233,2378,197,1
7234,2379,150,4
7235,2379,190,3
7236,2380,240,2
7237,2380,1,1
7238,2380,14,4
7239,2380,257,4
7240,2381,135,4
7241,2382,118,4
7242,2382,32,2
7243,2382,1,3
7244,2382,117,5
7245,2382,1,2
7246,2383,38,3
7247,2383,167,4
7248,2383,197,1
7249,2383,1,2
7250,2384,202,5
7251,2384,76,4
7252,2384,1,5
7253,2385,230,4
7254,2385,70,1
7255,2385,194,2
7256,2386,35,2
7257,2386,107,5
7258,2387,71,3
7259,2387,112,5
7260,2387,259,4
7261,2387,209,1
7262,2388,268,4
7263,2388,120,2
7264,2388,1,3
7265,2389,133,1
7266,2389,14,5
7267,2389,75,4
7268,2390,43,3
7269,2390,231,4
7270,2391,161,2
7271,2391,165,4
7272,2391,243,5
7273,2392,256,3
7274,2392,82,4
7275,2392,15,2
7276,2392,270,3
7277,2392,1,2
7278,2393,207,2
7279,2393,106,2
7280,2393,1,2
7281,2393,1,2
7282,2394,1,1
7283,2394,190,4
7284,2394,62,4
7285,2394,1,2
7286,2395,81,5
7287,2396,148,3
7288,2396,207,5
7289,2396,17,3
7290,2396,1,1
7291,2396,297,1
7292,2397,92,2
7293,2397,1,2
7294,2398,292,5
7295,2398,1,3
7296,2398,1,4
7297,2398,40,1
7298,2399,37,4
7299,2399,10,2
7300,2399,42,4
7301,2399,229,1
7302,2400,17,3
7303,2400,107,2
7304,2400,235,2
7305,2401,193,5
7306,2401,58,4
7307,2401,1,3
7308,2402,124,5
7309,2402,1,2
7310,2402,17,4
7311,2402,167,3
7312,2403,1,3
7313,2404,282,3
7314,2404,1,5
7315,2404,116,2
7316,2404,81,4
7317,2404,1,1
7318,2405,61,4
7319,2405,25,3
7320,2406,31,2
7321,2406,215,4
7322,2406,170,2
7323,2406,86,5
7324,2406,183,2
7325,2407,192,1
7326,2407,1,5
7327,2407,223,3
7328,2407,215,4
7329,2407,212,1
7330,2408,1,1
7331,2408,53,5
7332,2409,85,2
7333,2409,191,3
7334,2410,144,3
7335,2410,18,5
7336,2411,1,2
7337,2411,99,2
7338,2412,1,2
7339,2412,35,1
7340,2413,170,3
7341,2413,31,1
7342,2414,116,3
7343,2414,18,2
7344,2414,298,5
7345,2414,287,3
7346,2414,107,5
7347,2415,126,2
7348,2415,151,2
7349,2416,219,2
7350,2416,1,5
7351,2416,1,5
7352,2416,276,2
7353,2417,1,3
7354,2418,1,5
7355,2418,1,3
7356,2418,202,3
7357,2419,69,1
7358,2419,1,2
7359,2419,206,2
7360,2419,1,4
7361,2419,191,3
7362,2420,1,1
7363,2420,138,1
7364,2421,230,3
7365,2421,51,5
7366,2421,1,4
7367,2421,118,1
7368,2421,119,4
7369,2422,141,4
7370,2422,261,4
7371,2423,73,1
7372,2423,218,1
7373,2423,118,1
7374,2424,82,5
7375,2425,71,3
7376,2425,1,2
7377,2425,33,3
7378,2426,182,1
7379,2426,139,2
7380,2427,1,1
7381,2427,26,5
7382,2428,237,2
7383,2428,65,3
7384,2428,129,2
7385,2428,1,1
7386,2429,131,3
7387,2429,277,1
7388,2429,4,3
7389,2429,248,4
7390,2429,1,4
7391,2430,102,2
7392,2430,88,5
7393,2430,286,4
7394,2430,184,5
7395,2431,1,4
7396,2432,222,3
7397,2432,1,5
7398,2432,258,3
7399,2432,272,2
7400,2432,278,2
7401,2433,245,2
7402,2433,89,1
7403,2433,137,4
7404,2434,1,5
7405,2434,186,3
7406,2434,164,3
7407,2434,1,5
7408,2435,1,2
7409,2435,1,3
7410,2435,1,1
7411,2435,181,4
7412,2436,154,4
7413,2436,1,4
7414,2437,129,2
7415,2437,47,2
7416,2438,141,1
7417,2438,294,2
7418,2439,1,1
7419,2439,214,4
7420,2439,1,4
7421,2439,1,4
7422,2439,135,3
7423,2440,185,4
7424,2441,1,4
7425,2441,21,1
7426,2442,26,1
7427,2442,126,3
7428,2443,91,2
7429,2443,1,4
7430,2444,1,5
7431,2445,3,1
7432,2445,11,5
7433,2446,20,3
7434,2446,205,1
7435,2447,29,4
7436,2447,67,4
7437,2447,270,3
7438,2447,1,5
7439,2448,89,2
7440,2448,47,4
7441,2448,76,2
7442,2449,102,4
7443,2450,1,5
7444,2451,48,4
7445,2451,103,1
7446,2451,142,3
7447,2452,101,4
7448,2453,199,5
7449,2453,216,1
7450,2454,107,3
7451,2454,93,5
7452,2454,143,4
7453,2454,243,3
7454,2455,1,5
7455,2455,45,4
7456,2455,290,2
7457,2456,94,1
7458,2456,147,5
7459,2457,137,3
7460,2457,1,4
7461,2458,177,4
7462,2458,101,5
7463,2459,230,5
7464,2459,6,2
7465,2459,151,5
7466,2459,116,4
7467,2460,291,1
7468,2460,240,2
7469,2461,137,1
7470,2461,2,5
7471,2462,173,3
7472,2462,138,2
7473,2462,1,3
7474,2463,9,1
7475,2463,113,4
7476,2464,1,4
7477,2464,1,4
7478,2464,211,1
7479,2464,234,5
7480,2464,268,3
7481,2465,27,4
7482,2465,43,5
7483,2465,180,4
7484,2466,240,2
7485,2466,199,2
7486,2466,35,3
7487,2467,45,5
7488,2467,265,5
7489,2467,31,2
7490,2468,86,5
7491,2468,6,5
7492,2468,21,4
7493,2468,288,4
7494,2469,121,3
7495,2470,220,1
7496,2470,19,2
7497,2470,228,3
7498,2470,261,2
7499,2471,1,4
7500,2471,109,1
7501,2472,62,5
7502,2472,94,2
7503,2472,244,5
7504,2472,42,5
7505,2473,232,5
7506,2474,112,5
7507,2474,24,4
7508,2474,106,5
7509,2474,156,2
7510,2474,258,4
7511,2475,1,3
7512,2475,166,1
7513,2475,155,5
7514,2475,1,1
7515,2476,1,5
7516,2476,40,5
7517,2476,227,1
7518,2476,106,2
7519,2477,206,2
7520,2478,8,4
7521,2478,1,5
7522,2478,261,5
7523,2478,1,5
7524,2478,82,4
7525,2479,215,3
7526,2480,120,4
7527,2480,1,1
7528,2481,158,5
7529,2481,208,5
7530,2481,16,2
7531,2481,275,2
7532,2481,45,2
7533,2482,10,1
7534,2482,290,5
7535,2482,231,1
7536,2483,33,5
7537,2483,276,4
7538,2483,1,3
7539,2483,272,2
7540,2484,263,3
7541,2484,126,1
7542,2484,39,4
7543,2485,1,4
7544,2485,3,4
7545,2485,139,2
7546,2485,176,5
7547,2485,27,1
7548,2486,130,5
7549,2486,73,5
7550,2486,1,1
7551,2486,1,4
7552,2487,1,1
7553,2488,212,3
7554,2488,1,1
7555,2488,263,5
7556,2488,1,1
7557,2488,206,2
7558,2489,1,4
7559,2489,152,3
7560,2489,168,1
7561,2489,10,4
7562,2489,1,5
7563,2490,290,2
7564,2490,240,3
7565,2490,1,4
7566,2490,217,5
7567,2490,198,1
7568,2491,208,4
7569,2491,1,5
7570,2492,9,2
7571,2493,1,1
7572,2493,90,4
7573,2493,1,3
7574,2493,112,3
7575,2493,196,2
7576,2494,268,4
7577,2494,42,2
7578,2494,1,3
7579,2495,192,2
7580,2495,10,5
7581,2496,80,2
7582,2497,5,2
7583,2497,137,5
7584,2497,31,2
7585,2497,230,1
7586,2498,151,2
7587,2498,69,3
7588,2499,114,4
7589,2500,41,5
7590,2500,189,3
7591,2500,125,4
7592,2501,262,5
7593,2501,1,3
7594,2501,292,4
7595,2502,190,3
7596,2502,205,4
7597,2502,1,2
7598,2502,119,4
7599,2503,238,5
7600,2504,209,3
7601,2504,67,3
7602,2504,291,4
7603,2504,90,2
7604,2504,132,2
7605,2505,95,2
7606,2505,289,5
7607,2505,1,4
7608,2505,38,4
7609,2505,292,5
7610,2506,1,3
7611,2506,80,5
7612,2506,281,2
7613,2506,284,4
7614,2507,238,4
7615,2507,96,3
7616,2507,223,1
7617,2507,127,3
7618,2508,1,5
7619,2508,129,5
7620,2508,49,3
7621,2508,271,2
7622,2508,44,2
7623,2509,16,1
7624,2509,149,3
7625,2510,239,4
7626,2511,35,3
7627,2511,117,1
7628,2512,289,1
7629,2512,61,1
7630,2512,295,4
7631,2513,1,5
7632,2513,17,5
7633,2513,223,3
7634,2514,70,3
7635,2514,169,5
7636,2514,78,1
7637,2514,120,3
7638,2515,1,4
7639,2515,220,5
7640,2516,134,5
7641,2517,292,5
7642,2517,18,3
7643,2517,68,1
7644,2517,1,3
7645,2517,2,4
7646,2518,52,5
7647,2518,171,4
7648,2518,1,3
7649,2518,4,3
7650,2518,158,4
7651,2519,1,2
7652,2519,38,2
7653,2519,162,4
7654,2520,1,4
7655,2521,87,1
7656,2521,180,1
7657,2521,45,5
7658,2521,92,1
7659,2522,299,5
7660,2522,102,5
7661,2523,1,4
7662,2523,1,3
7663,2523,151,3
7664,2523,230,3
7665,2524,139,4
7666,2524,228,5
7667,2524,66,2
7668,2524,34,1
7669,2524,241,4
7670,2525,1,5
7671,2525,1,4
7672,2525,286,3
7673,2526,123,2
7674,2527,41,3
7675,2527,99,3
7676,2527,1,1
7677,2527,182,5
7678,2527,1,3
7679,2528,49,3
7680,2528,232,3
7681,2528,201,3
7682,2528,60,4
7683,2528,1,4
7684,2529,1,3
7685,2529,1,2
7686,2529,7,3
7687,2529,160,1
7688,2530,10,2
7689,2530,280,2
7690,2530,1,5
7691,2530,1,2
7692,2530,202,2
7693,2531,191,5
7694,2532,143,1
7695,2532,274,5
7696,2532,1,4
7697,2532,174,1
7698,2532,196,3
7699,2533,106,2
7700,2533,176,4
7701,2533,1,1
7702,2533,240,3
7703,2534,258,5
7704,2534,222,4
7705,2534,1,5
7706,2535,22,5
7707,2535,1,1
7708,2535,48,5
7709,2535,145,2
7710,2535,1,2
7711,2536,194,1
7712,2536,1,5
7713,2537,288,1
7714,2537,205,2
7715,2537,1,1
7716,2538,207,1
7717,2539,82,2
7718,2539,1,2
7719,2539,241,1
7720,2540,140,3
7721,2540,152,4
7722,2540,30,5
7723,2540,71,2
7724,2541,33,3
7725,2542,294,3
7726,2542,296,3
7727,2542,249,4
7728,2542,68,4
7729,2543,296,4
7730,2543,187,2
7731,2544,1,4
7732,2545,155,1
7733,2546,285,4
7734,2546,1,4
7735,2547,170,1
7736,2547,22,4
7737,2547,223,1
7738,2547,67,5
7739,2547,45,4
7740,2548,280,5
7741,2548,1,2
7742,2548,61,2
7743,2549,122,1
7744,2550,12,5
7745,2550,81,2
7746,2551,292,4
7747,2551,188,2
7748,2551,295,2
7749,2551,22,1
7750,2552,221,1
7751,2552,1,4
7752,2552,253,3
7753,2552,132,3
7754,2552,71,1
7755,2553,286,5
7756,2553,147,3
7757,2553,47,1
7758,2554,1,5
7759,2554,1,5
7760,2554,179,3
7761,2554,146,3
7762,2554,204,4
7763,2555,190,2
7764,2555,1,5
7765,2556,1,4
7766,2556,121,4
7767,2556,1,4
7768,2556,159,5
7769,2557,1,1
7770,2557,79,4
7771,2557,208,1
7772,2557,1,3
7773,2558,187,1
7774,2559,102,1
7775,2560,47,4
7776,2561,162,4
7777,2561,1,5
7778,2561,32,3
7779,2561,1,3
7780,2562,1,2
7781,2562,158,4
7782,2562,29,4
7783,2563,188,2
7784,2563,1,3
7785,2563,240,5
7786,2564,236,1
7787,2565,41,5
7788,2565,273,4
7789,2565,154,4
7790,2565,220,3
7791,2565,64,5
7792,2566,1,3
7793,2566,254,3
7794,2567,281,1
7795,2567,240,1
7796,2567,125,4
7797,2567,46,5
7798,2567,4,1
7799,2568,1,1
7800,2568,222,4
7801,2568,98,2
7802,2568,246,2
7803,2568,69,2
7804,2569,208,3
7805,2569,96,5
7806,2569,165,2
7807,2569,203,4
7808,2569,96,3
7809,2570,122,5
7810,2570,82,2
7811,2571,73,1
7812,2571,1,2
7813,2571,1,1
7814,2571,1,1
7815,2571,97,2
7816,2572,151,2
7817,2572,153,4
7818,2573,269,2
7819,2574,1,4
7820,2574,165,1
7821,2574,138,3
7822,2574,1,4
7823,2574,1,4
7824,2575,36,2
7825,2575,114,1
7826,2575,1,4
7827,2576,110,2
7828,2576,1,4
7829,2576,78,2
7830,2577,240,2
7831,2577,39,4
7832,2577,260,1
7833,2577,206,3
7834,2578,1,4
7835,2578,1,5
7836,2578,122,4
7837,2578,172,5
7838,2579,1,5
7839,2579,70,3
7840,2579,1,1
7841,2580,153,1
7842,2580,1,4
7843,2580,223,4
7844,2580,188,5
7845,2581,216,2
7846,2581,2,4
7847,2582,1,1
7848,2582,208,2
7849,2583,183,4
7850,2583,135,4
7851,2583,145,5
7852,2583,162,5
7853,2583,107,1
7854,2584,293,4
7855,2584,278,3
7856,2584,40,3
7857,2584,260,4
7858,2584,1,5
7859,2585,8,3
7860,2585,107,2
7861,2585,224,3
7862,2586,1,2
7863,2586,132,4
7864,2587,1,2
7865,2588,274,1
7866,2588,54,3
7867,2588,288,3
7868,2588,9,1
7869,2588,94,4
7870,2589,84,2
7871,2589,272,3
7872,2589,154,2
7873,2589,83,3
7874,2590,259,4
7875,2590,1,5
7876,2590,270,2
7877,2590,66,2
7878,2591,280,4
7879,2591,1,5
7880,2591,149,1
7881,2591,26,4
7882,2592,103,3
7883,2593,206,3
7884,2593,295,5
7885,2593,139,4
7886,2593,1,3
7887,2593,228,5
7888,2594,199,2
7889,2594,278,2
7890,2594,228,2
7891,2595,62,1
7892,2595,31,5
7893,2596,197,4
7894,2596,1,1
7895,2597,164,4
7896,2597,209,3
7897,2597,268,4
7898,2597,184,4
7899,2598,1,2
7900,2598,221,3
7901,2598,1,1
7902,2599,173,5
7903,2599,213,5
7904,2599,150,1
7905,2599,213,4
7906,2600,55,2
7907,2600,1,3
7908,2600,134,1
7909,2601,242,3
7910,2601,1,2
7911,2601,209,5
7912,2601,9,5
7913,2601,163,4
7914,2602,232,1
7915,2603,24,5
7916,2603,138,2
7917,2604,211,1
7918,2604,1,3
7919,2605,274,2
7920,2606,143,1
7921,2607,297,1
7922,2607,222,1
7923,2608,249,5
7924,2608,70,3
7925,2608,79,5
7926,2608,108,3
7927,2608,139,5
7928,2609,22,4
7929,2610,194,4
7930,2610,261,1
7931,2611,115,5
7932,2611,10,3
7933,2611,281,1
7934,2611,1,4
7935,2611,1,5
7936,2612,23,2
7937,2612,182,5
7938,2612,72,3
7939,2613,9,4
7940,2613,1,3
7941,2613,1,2
7942,2613,1,4
7943,2613,242,3
7944,2614,186,5
7945,2614,59,3
7946,2614,1,4
7947,2614,268,2
7948,2614,257,5
7949,2615,164,5
7950,2615,264,3
7951,2616,82,2
7952,2617,1,4
7953,2617,1,3
7954,2618,144,2
7955,2618,247,3
7956,2618,108,1
7957,2618,228,2
7958,2618,197,4
7959,2619,110,1
7960,2619,272,1
7961,2620,77,3
7962,2620,196,3
7963,2620,289,3
7964,2620,281,5
7965,2621,79,2
7966,2622,74,2
7967,2622,61,4
7968,2623,297,1
7969,2623,88,2
7970,2623,294,1
7971,2623,1,4
7972,2623,140,5
7973,2624,1,5
7974,2624,239,4
7975,2624,133,1
7976,2624,228,4
7977,2625,104,5
7978,2625,279,5
7979,2625,21,4
7980,2625,237,5
7981,2626,34,3
7982,2627,286,5
7983,2627,262,5
7984,2627,200,2
7985,2627,282,2
7986,2628,263,4
7987,2628,269,1
7988,2628,9,4
7989,2628,78,2
7990,2628,56,2
7991,2629,15,3
7992,2630,280,1
7993,2631,277,5
7994,2631,51,5
7995,2632,14,4
7996,2632,1,4
7997,2633,19,1
7998,2633,1,5
7999,2633,1,4
8000,2633,285,2
8001,2634,119,2
8002,2634,262,4
8003,2634,233,1
8004,2634,162,1
8005,2635,236,5
8006,2635,266,2
8007,2635,98,3
8008,2635,229,1
8009,2636,52,2
8010,2636,112,1
8011,2636,175,1
8012,2636,163,4
8013,2637,48,5
8014,2638,114,5
8015,2638,144,3
8016,2638,1,3
8017,2638,276,2
8018,2639,160,1
8019,2640,27,1
8020,2640,117,3
8021,2640,102,4
8022,2641,59,3
8023,2641,202,5
8024,2641,20,5
8025,2641,231,5
8026,2641,28,2
8027,2642,155,3
8028,2642,263,3
8029,2643,243,5
8030,2643,13,2
8031,2643,217,4
8032,2644,34,4
8033,2644,69,5
8034,2644,112,4
8035,2645,61,3
8036,2645,256,3
8037,2645,83,5
8038,2645,76,4
8039,2645,261,4
8040,2646,107,1
8041,2646,1,1
8042,2646,189,3
8043,2646,117,2
8044,2646,1,1
8045,2647,191,1
8046,2647,131,5
8047,2647,222,4
8048,2647,1,4
8049,2648,197,4
8050,2648,200,2
8051,2649,294,3
8052,2650,43,4
8053,2650,59,4
8054,2650,1,1
8055,2650,83,2
8056,2650,1,1
8057,2651,37,3
8058,2651,51,2
8059,2651,154,3
8060,2651,198,1
8061,2652,288,2
8062,2652,231,3
8063,2652,1,2
8064,2652,65,5
8065,2652,124,2
8066,2653,218,3
8067,2654,300,4
8068,2655,1,2
8069,2655,232,4
8070,2656,194,4
8071,2657,40,1
8072,2657,1,3
8073,2657,124,3
8074,2657,1,1
8075,2658,66,2
8076,2658,113,3
8077,2659,21,1
8078,2659,107,4
8079,2659,284,2
8080,2659,250,3
8081,2659,9,1
8082,2660,37,3
8083,2660,1,3
8084,2660,207,1
8085,2660,14,5
8086,2661,180,1
8087,2661,203,3
8088,2662,72,4
8089,2662,57,5
8090,2662,251,2
8091,2662,35,5
8092,2663,183,4
8093,2663,172,3
8094,2663,81,2
8095,2663,225,4
8096,2663,135,1
8097,2664,14,2
8098,2664,281,3
8099,2664,1,2
8100,2665,107,3
8101,2665,131,5
8102,2665,73,2
8103,2666,118,5
8104,2666,1,4
8105,2666,120,1
8106,2666,185,3
8107,2666,43,3
8108,2667,102,2
8109,2667,59,3
8110,2667,235,5
8111,2667,163,2
8112,2668,1,1
8113,2669,1,3
8114,2669,226,4
8115,2669,218,1
8116,2670,1,5
8117,2670,258,1
8118,2670,1,5
8119,2670,125,1
8120,2670,299,1
8121,2671,1,1
8122,2671,222,4
8123,2671,88,1
8124,2672,281,1
8125,2673,24,5
8126,2673,269,3
8127,2673,66,3
8128,2673,28,4
8129,2673,2,2
8130,2674,102,2
8131,2674,37,3
8132,2674,92,2
8133,2674,1,1
8134,2675,1,1
8135,2676,222,3
8136,2676,172,1
8137,2677,71,2
8138,2677,49,1
8139,2677,79,1
8140,2678,19,1
8141,2678,132,3
8142,2678,290,2
8143,2678,1,4
8144,2679,106,5
8145,2679,1,2
8146,2679,143,1
8147,2679,1,3
8148,2680,67,2
8149,2680,25,3
8150,2681,1,1
8151,2681,1,5
8152,2681,39,1
8153,2681,132,5
8154,2682,295,1
8155,2682,1,2
8156,2682,265,4
8157,2683,82,2
8158,2684,211,3
8159,2684,111,3
8160,2684,1,4
8161,2684,153,5
8162,2684,3,2
8163,2685,221,4
8164,2685,1,2
8165,2685,299,3
8166,2686,233,4
8167,2686,125,3
8168,2687,185,2
8169,2687,119,3
8170,2687,48,3
8171,2687,197,4
8172,2687,171,5
8173,2688,200,2
8174,2689,262,1
8175,2689,214,4
8176,2689,137,4
8177,2690,208,5
8178,2690,82,3
8179,2690,139,4
8180,2691,120,3
8181,2691,298,4
8182,2691,1,5
8183,2691,174,2
8184,2692,199,4
8185,2692,78,3
8186,2693,42,2
8187,2694,215,2
8188,2694,281,2
8189,2694,109,3
8190,2694,169,5
8191,2695,296,1
8192,2695,52,4
8193,2695,76,3
8194,2695,122,5
8195,2696,280,1
8196,2696,182,2
8197,2696,257,1
8198,2696,1,5
8199,2696,237,1
8200,2697,255,2
8201,2698,1,1
8202,2698,86,1
8203,2698,141,5
8204,2698,247,5
8205,2699,72,4
8206,2700,61,2
8207,2700,147,4
8208,2700,153,4
8209,2701,1,3
8210,2701,297,2
8211,2701,152,3
8212,2701,106,2
8213,2702,1,2
8214,2702,300,5
8215,2702,154,1
8216,2702,294,3
8217,2702,41,1
8218,2703,197,3
8219,2703,46,5
8220,2704,14,4
8221,2704,282,2
8222,2704,113,5
8223,2704,1,1
8224,2705,1,3
8225,2705,293,1
8226,2705,1,2
8227,2705,140,5
8228,2706,42,2
8229,2707,140,2
8230,2707,215,4
8231,2708,141,5
8232,2708,145,1
8233,2709,136,1
8234,2709,37,4
8235,2709,111,1
8236,2709,1,3
8237,2709,47,1
8238,2710,1,3
8239,2710,43,1
8240,2710,1,3
8241,2710,83,1
8242,2711,214,4
8243,2711,207,5
8244,2712,38,5
8245,2713,1,3
8246,2713,1,2
8247,2713,169,3
8248,2713,80,1
8249,2713,102,1
8250,2714,1,4
8251,2714,50,4
8252,2714,52,2
8253,2714,196,1
8254,2715,247,1
8255,2716,60,2
8256,2717,51,5
8257,2717,9,2
8258,2718,3,2
8259,2718,267,5
8260,2718,46,3
8261,2719,1,5
8262,2720,154,3
8263,2720,1,4
8264,2720,39,5
8265,2720,224,4
8266,2721,195,3
8267,2721,97,5
8268,2721,1,5
8269,2721,41,1
8270,2721,256,3
8271,2722,195,1
8272,2722,147,2
8273,2722,78,1
8274,2722,25,1
8275,2722,43,3
8276,2723,211,5
8277,2723,95,4
8278,2724,130,3
8279,2725,1,3
8280,2725,1,4
8281,2725,39,1
8282,2726,145,4
8283,2726,34,4
8284,2727,142,5
8285,2727,184,4
